leaid11,STNAM,ALL_COHORT_1112,ALL_RATE_1112,GreaterThan90
2011190,KANSAS,8,50,0
2011220,KANSAS,19,80,0
2011250,KANSAS,173,92,1
2011280,KANSAS,22,69.5,0
2011310,KANSAS,58,74.5,0
2011370,KANSAS,542,81,0
2011400,KANSAS,21,80,0
2011430,KANSAS,24,69.5,0
2011490,KANSAS,298,90,1
2011520,KANSAS,32,90,1
2011550,KANSAS,46,84.5,0
2011610,KANSAS,23,80,0
2011640,KANSAS,2154,91,1
2011700,KANSAS,58,90,1
2011760,KANSAS,22,80,0
2011790,KANSAS,18,80,0
2011820,KANSAS,20,80,0
2011850,KANSAS,477,49,0
2011880,KANSAS,29,80,0
2011910,KANSAS,25,80,0
2011970,KANSAS,19,80,0
2012000,KANSAS,1642,97,1
2012030,KANSAS,41,90,1
2012060,KANSAS,28,80,0
2012090,KANSAS,44,84.5,0
2012120,KANSAS,25,80,0
2012150,KANSAS,33,90,1
2012180,KANSAS,277,94,1
2012210,KANSAS,158,95,1
2012260,KANSAS,1033,68,0
2012300,KANSAS,146,92,1
2012330,KANSAS,31,90,1
2012360,KANSAS,311,77,0
2012390,KANSAS,36,74.5,0
2012420,KANSAS,102,82,0
2012450,KANSAS,44,90,1
2012510,KANSAS,178,87,0
2012540,KANSAS,35,90,1
2012600,KANSAS,16,80,0
2012630,KANSAS,49,84.5,0
2012780,KANSAS,25,80,0
2012810,KANSAS,52,90,1
2012840,KANSAS,119,82,0
2012870,KANSAS,66,82,0
2012900,KANSAS,10,50,0
2012990,KANSAS,3581,74,0
2013020,KANSAS,40,90,1
2013050,KANSAS,177,82,0
2013110,KANSAS,27,80,0
2200030,LOUISIANA,543,79,0
2200039,LOUISIANA,351,87,0
2200040,LOUISIANA,114,72,0
2200060,LOUISIANA,252,84,0
2200090,LOUISIANA,1364,87,0
2200120,LOUISIANA,301,79,0
2200150,LOUISIANA,445,62,0
2200180,LOUISIANA,396,87,0
2200210,LOUISIANA,149,77,0
2200240,LOUISIANA,98,57,0
2200270,LOUISIANA,1317,74,0
2200300,LOUISIANA,3003,63,0
2200330,LOUISIANA,2052,78,0
2200360,LOUISIANA,108,82,0
2200390,LOUISIANA,79,82,0
2200420,LOUISIANA,108,67,0
2200450,LOUISIANA,178,72,0
2200480,LOUISIANA,233,69,0
2200510,LOUISIANA,331,77,0
2200540,LOUISIANA,2658,66,0
2200570,LOUISIANA,91,72,0
2200600,LOUISIANA,115,62,0
2200630,LOUISIANA,407,62,0
2200660,LOUISIANA,193,62,0
2200690,LOUISIANA,217,77,0
2200720,LOUISIANA,850,71,0
2200750,LOUISIANA,323,59,0
2200780,LOUISIANA,142,77,0
2200810,LOUISIANA,393,85,0
2200840,LOUISIANA,2921,70,0
2200870,LOUISIANA,2169,70,0
2200900,LOUISIANA,917,81,0
2200960,LOUISIANA,154,77,0
2200990,LOUISIANA,402,79,0
2201020,LOUISIANA,1543,76,0
2201050,LOUISIANA,136,67,0
2201080,LOUISIANA,588,64,0
2201110,LOUISIANA,306,65,0
2201140,LOUISIANA,409,69,0
2201170,LOUISIANA,1174,89,0
2201200,LOUISIANA,1313,73,0
2201230,LOUISIANA,259,83,0
2201260,LOUISIANA,130,62,0
2201290,LOUISIANA,1529,70,0
2201320,LOUISIANA,79,72,0
2201350,LOUISIANA,258,69,0
2201380,LOUISIANA,295,75,0
2201410,LOUISIANA,357,75,0
2201440,LOUISIANA,751,84,0
2201470,LOUISIANA,68,62,0
2201500,LOUISIANA,291,72,0
2201530,LOUISIANA,412,68,0
2201560,LOUISIANA,859,64,0
2201590,LOUISIANA,549,77,0
2201620,LOUISIANA,691,73,0
2201650,LOUISIANA,2523,79,0
2201680,LOUISIANA,1389,71,0
2201710,LOUISIANA,47,74.5,0
2201740,LOUISIANA,1256,77,0
2201770,LOUISIANA,169,62,0
2201800,LOUISIANA,507,82,0
2201830,LOUISIANA,524,80,0
2201860,LOUISIANA,359,81,0
2201890,LOUISIANA,481,72,0
2201920,LOUISIANA,256,63,0
2201950,LOUISIANA,133,72,0
2201980,LOUISIANA,149,72,0
2202010,LOUISIANA,166,72,0
2302610,MAINE,281,78,0
2302640,MAINE,240,86,0
2302730,MAINE,44,84.5,0
2302820,MAINE,316,80,0
2303150,MAINE,242,85,0
2303290,MAINE,58,84.5,0
2303510,MAINE,172,87,0
2303780,MAINE,228,89,0
2303870,MAINE,71,87,0
2303930,MAINE,135,95,1
2304895,MAINE,32,90,1
2305280,MAINE,40,90,1
2305310,MAINE,24,80,0
2305360,MAINE,39,74.5,0
2305670,MAINE,176,95,1
2306060,MAINE,214,91,1
2306250,MAINE,19,80,0
2306510,MAINE,153,77,0
2306810,MAINE,8,50,0
2307140,MAINE,66,92,1
2307320,MAINE,349,71,0
2307530,MAINE,116,92,1
2307710,MAINE,40,90,1
2307800,MAINE,62,92,1
2308280,MAINE,48,74.5,0
2308500,MAINE,118,82,0
2309930,MAINE,562,77,0
2310500,MAINE,295,80,0
2310530,MAINE,264,93,1
2310590,MAINE,183,77,0
2310620,MAINE,10,50,0
2310650,MAINE,19,80,0
2310680,MAINE,11,50,0
2310710,MAINE,144,87,0
2310770,MAINE,269,86,0
2310860,MAINE,147,92,1
2310890,MAINE,56,64.5,0
2310950,MAINE,183,92,1
2311010,MAINE,36,74.5,0
2311100,MAINE,82,92,1
2311160,MAINE,71,87,0
2311250,MAINE,52,90,1
2311280,MAINE,23,80,0
2311310,MAINE,25,80,0
2311370,MAINE,198,87,0
2311430,MAINE,56,84.5,0
2311520,MAINE,109,92,1
2311550,MAINE,163,82,0
2311580,MAINE,56,84.5,0
2311610,MAINE,37,74.5,0
2311670,MAINE,76,82,0
2311700,MAINE,26,80,0
2311730,MAINE,52,90,1
2311790,MAINE,302,86,0
2311820,MAINE,2,NA,1
2311850,MAINE,17,80,0
2311880,MAINE,195,77,0
2312330,MAINE,226,83,0
2313350,MAINE,154,72,0
2313490,MAINE,111,95,1
2313560,MAINE,180,77,0
2313860,MAINE,124,87,0
2313970,MAINE,43,90,1
2314100,MAINE,100,95,1
2314130,MAINE,146,92,1
2314160,MAINE,164,87,0
2314190,MAINE,106,87,0
2314210,MAINE,144,92,1
2314240,MAINE,167,95,1
2314300,MAINE,65,92,1
2314330,MAINE,193,87,0
2314440,MAINE,96,77,0
2314530,MAINE,68,77,0
2314560,MAINE,65,92,1
2314590,MAINE,218,75,0
2314610,MAINE,7,50,0
2314670,MAINE,267,86,0
2314700,MAINE,238,79,0
2314762,MAINE,36,84.5,0
2314767,MAINE,56,84.5,0
2314768,MAINE,239,90,1
2314772,MAINE,189,77,0
2314773,MAINE,180,92,1
2314775,MAINE,123,82,0
2314776,MAINE,165,82,0
2314778,MAINE,104,87,0
2314779,MAINE,214,91,1
2314780,MAINE,52,64.5,0
2314782,MAINE,136,82,0
2314783,MAINE,116,77,0
2314784,MAINE,85,82,0
2314785,MAINE,179,87,0
2314787,MAINE,173,82,0
2314788,MAINE,125,87,0
2314789,MAINE,123,92,1
2314790,MAINE,225,84,0
2314791,MAINE,213,85,0
2314793,MAINE,288,90,1
2314794,MAINE,156,82,0
2314795,MAINE,233,81,0
2314796,MAINE,115,82,0
2400030,MARYLAND,689,90,1
2400060,MARYLAND,5675,85,0
2400090,MARYLAND,6288,66,0
2400120,MARYLAND,8131,84,0
2400150,MARYLAND,1423,92,1
2400180,MARYLAND,393,87,0
2400210,MARYLAND,2394,95,1
2400240,MARYLAND,1293,84,0
2400270,MARYLAND,2373,90,1
2400300,MARYLAND,375,79,0
2400330,MARYLAND,3146,93,1
2400360,MARYLAND,330,94,1
2400390,MARYLAND,2985,88,0
2400420,MARYLAND,4172,90,1
2400450,MARYLAND,174,92,1
2400480,MARYLAND,11306,87,0
2400510,MARYLAND,10262,73,0
2400540,MARYLAND,632,92,1
2400570,MARYLAND,201,84,0
2400600,MARYLAND,1358,88,0
2400630,MARYLAND,375,89,0
2400660,MARYLAND,1679,90,1
2400690,MARYLAND,1100,81,0
2400720,MARYLAND,564,93,1
2500001,MASSACHUSETTS,232,88,0
2500002,MASSACHUSETTS,118,82,0
2500013,MASSACHUSETTS,162,87,0
2500067,MASSACHUSETTS,120,92,1
2501650,MASSACHUSETTS,134,82,0
2501710,MASSACHUSETTS,479,94,1
2501780,MASSACHUSETTS,112,87,0
2501800,MASSACHUSETTS,334,90,1
2501860,MASSACHUSETTS,155,82,0
2501920,MASSACHUSETTS,278,86,0
2501950,MASSACHUSETTS,441,96,1
2501980,MASSACHUSETTS,305,89,0
2502040,MASSACHUSETTS,193,95,1
2502100,MASSACHUSETTS,185,95,1
2502160,MASSACHUSETTS,119,77,0
2502190,MASSACHUSETTS,424,88,0
2502220,MASSACHUSETTS,200,92,1
2502250,MASSACHUSETTS,54,74.5,0
2502310,MASSACHUSETTS,453,89,0
2502400,MASSACHUSETTS,199,92,1
2502430,MASSACHUSETTS,189,87,0
2502460,MASSACHUSETTS,209,81,0
2502490,MASSACHUSETTS,282,96,1
2502530,MASSACHUSETTS,146,92,1
2502580,MASSACHUSETTS,69,95,1
2502640,MASSACHUSETTS,332,81,0
2502670,MASSACHUSETTS,398,88,0
2502715,MASSACHUSETTS,148,82,0
2502790,MASSACHUSETTS,4368,66,0
2502820,MASSACHUSETTS,145,92,1
2502940,MASSACHUSETTS,369,95,1
2503030,MASSACHUSETTS,411,93,1
2503090,MASSACHUSETTS,1155,75,0
2503150,MASSACHUSETTS,464,93,1
2503240,MASSACHUSETTS,246,89,0
2503270,MASSACHUSETTS,447,83,0
2503300,MASSACHUSETTS,219,97,1
2503360,MASSACHUSETTS,125,82,0
2503390,MASSACHUSETTS,172,92,1
2503480,MASSACHUSETTS,50,90,1
2503510,MASSACHUSETTS,418,94,1
2503540,MASSACHUSETTS,360,58,0
2503660,MASSACHUSETTS,712,73,0
2503750,MASSACHUSETTS,120,82,0
2503780,MASSACHUSETTS,95,95,1
2503870,MASSACHUSETTS,323,93,1
2503990,MASSACHUSETTS,240,90,1
2504020,MASSACHUSETTS,273,93,1
2504050,MASSACHUSETTS,205,88,0
2504140,MASSACHUSETTS,233,82,0
2504200,MASSACHUSETTS,272,96,1
2504230,MASSACHUSETTS,129,87,0
2504290,MASSACHUSETTS,160,95,1
2504320,MASSACHUSETTS,266,88,0
2504360,MASSACHUSETTS,335,91,1
2504410,MASSACHUSETTS,260,97,1
2504440,MASSACHUSETTS,121,92,1
2504500,MASSACHUSETTS,234,91,1
2504560,MASSACHUSETTS,264,95,1
2504590,MASSACHUSETTS,111,87,0
2504620,MASSACHUSETTS,306,93,1
2504770,MASSACHUSETTS,467,75,0
2504800,MASSACHUSETTS,148,82,0
2504830,MASSACHUSETTS,687,69,0
2504860,MASSACHUSETTS,222,88,0
2504890,MASSACHUSETTS,400,74,0
2504950,MASSACHUSETTS,206,99,1
2504980,MASSACHUSETTS,577,85,0
2505010,MASSACHUSETTS,415,93,1
2505070,MASSACHUSETTS,199,92,1
2505100,MASSACHUSETTS,127,87,0
2505130,MASSACHUSETTS,209,75,0
2505160,MASSACHUSETTS,88,82,0
2505220,MASSACHUSETTS,127,92,1
2505270,MASSACHUSETTS,80,67,0
2505280,MASSACHUSETTS,245,86,0
2505370,MASSACHUSETTS,162,87,0
2505400,MASSACHUSETTS,98,92,1
2505490,MASSACHUSETTS,108,77,0
2505500,MASSACHUSETTS,209,96,1
2505580,MASSACHUSETTS,52,90,1
2505670,MASSACHUSETTS,183,95,1
2505730,MASSACHUSETTS,326,94,1
2505740,MASSACHUSETTS,143,95,1
2505790,MASSACHUSETTS,163,95,1
2505880,MASSACHUSETTS,108,95,1
2505910,MASSACHUSETTS,81,87,0
2505940,MASSACHUSETTS,36,84.5,0
2505970,MASSACHUSETTS,477,70,0
2506090,MASSACHUSETTS,285,94,1
2506150,MASSACHUSETTS,52,74.5,0
2506240,MASSACHUSETTS,229,98,1
2506270,MASSACHUSETTS,525,53,0
2506300,MASSACHUSETTS,80,95,1
2506330,MASSACHUSETTS,276,98,1
2506390,MASSACHUSETTS,233,82,0
2506420,MASSACHUSETTS,86,87,0
2506480,MASSACHUSETTS,171,95,1
2506510,MASSACHUSETTS,328,92,1
2506660,MASSACHUSETTS,874,61,0
2506690,MASSACHUSETTS,86,87,0
2506720,MASSACHUSETTS,145,87,0
2506750,MASSACHUSETTS,69,92,1
2506780,MASSACHUSETTS,444,89,0
2506840,MASSACHUSETTS,509,96,1
2506930,MASSACHUSETTS,414,97,1
2506960,MASSACHUSETTS,122,92,1
2506990,MASSACHUSETTS,263,97,1
2507020,MASSACHUSETTS,797,73,0
2507050,MASSACHUSETTS,239,88,0
2507080,MASSACHUSETTS,134,92,1
2507110,MASSACHUSETTS,1099,74,0
2507140,MASSACHUSETTS,152,95,1
2507170,MASSACHUSETTS,470,77,0
2507230,MASSACHUSETTS,372,94,1
2507260,MASSACHUSETTS,240,96,1
2507320,MASSACHUSETTS,256,80,0
2507350,MASSACHUSETTS,358,95,1
2507380,MASSACHUSETTS,170,92,1
2507410,MASSACHUSETTS,336,97,1
2507440,MASSACHUSETTS,116,92,1
2507500,MASSACHUSETTS,64,82,0
2507530,MASSACHUSETTS,227,99,1
2507560,MASSACHUSETTS,369,81,0
2507590,MASSACHUSETTS,209,97,1
2507620,MASSACHUSETTS,273,94,1
2507680,MASSACHUSETTS,182,92,1
2507740,MASSACHUSETTS,469,79,0
2507770,MASSACHUSETTS,189,92,1
2507860,MASSACHUSETTS,281,85,0
2507890,MASSACHUSETTS,123,92,1
2507920,MASSACHUSETTS,89,95,1
2507980,MASSACHUSETTS,258,94,1
2507990,MASSACHUSETTS,94,77,0
2508040,MASSACHUSETTS,90,82,0
2508160,MASSACHUSETTS,110,95,1
2508250,MASSACHUSETTS,97,87,0
2508280,MASSACHUSETTS,118,87,0
2508310,MASSACHUSETTS,246,94,1
2508340,MASSACHUSETTS,315,94,1
2508370,MASSACHUSETTS,372,95,1
2508430,MASSACHUSETTS,689,55,0
2508580,MASSACHUSETTS,171,92,1
2508610,MASSACHUSETTS,875,95,1
2508670,MASSACHUSETTS,131,82,0
2508700,MASSACHUSETTS,335,93,1
2508730,MASSACHUSETTS,277,94,1
2508760,MASSACHUSETTS,40,84.5,0
2508790,MASSACHUSETTS,288,92,1
2508820,MASSACHUSETTS,169,95,1
2508850,MASSACHUSETTS,233,86,0
2508910,MASSACHUSETTS,349,95,1
2508940,MASSACHUSETTS,138,82,0
2509000,MASSACHUSETTS,215,85,0
2509030,MASSACHUSETTS,142,95,1
2509060,MASSACHUSETTS,238,89,0
2509150,MASSACHUSETTS,186,95,1
2509270,MASSACHUSETTS,152,77,0
2509300,MASSACHUSETTS,127,77,0
2509360,MASSACHUSETTS,470,83,0
2509420,MASSACHUSETTS,226,94,1
2509450,MASSACHUSETTS,189,92,1
2509600,MASSACHUSETTS,78,92,1
2509630,MASSACHUSETTS,504,80,0
2509720,MASSACHUSETTS,587,87,0
2509870,MASSACHUSETTS,728,90,1
2509900,MASSACHUSETTS,166,72,0
2509930,MASSACHUSETTS,229,71,0
2509990,MASSACHUSETTS,294,97,1
2510050,MASSACHUSETTS,449,77,0
2510170,MASSACHUSETTS,157,82,0
2510200,MASSACHUSETTS,74,92,1
2510380,MASSACHUSETTS,295,78,0
2510470,MASSACHUSETTS,272,92,1
2510500,MASSACHUSETTS,188,87,0
2510560,MASSACHUSETTS,221,91,1
2510590,MASSACHUSETTS,182,92,1
2510620,MASSACHUSETTS,285,95,1
2510770,MASSACHUSETTS,391,94,1
2510830,MASSACHUSETTS,266,98,1
2510890,MASSACHUSETTS,406,78,0
2510920,MASSACHUSETTS,180,92,1
2511010,MASSACHUSETTS,117,77,0
2511040,MASSACHUSETTS,74,87,0
2511130,MASSACHUSETTS,1867,57,0
2511220,MASSACHUSETTS,181,92,1
2511250,MASSACHUSETTS,275,91,1
2511400,MASSACHUSETTS,87,92,1
2511430,MASSACHUSETTS,187,95,1
2511460,MASSACHUSETTS,156,92,1
2511490,MASSACHUSETTS,310,89,0
2511520,MASSACHUSETTS,495,77,0
2511580,MASSACHUSETTS,258,92,1
2511740,MASSACHUSETTS,205,90,1
2511760,MASSACHUSETTS,128,95,1
2511850,MASSACHUSETTS,116,87,0
2511880,MASSACHUSETTS,509,92,1
2511910,MASSACHUSETTS,257,90,1
2511970,MASSACHUSETTS,248,95,1
2512000,MASSACHUSETTS,362,82,0
2512030,MASSACHUSETTS,89,72,0
2512060,MASSACHUSETTS,265,79,0
2512100,MASSACHUSETTS,92,72,0
2512180,MASSACHUSETTS,176,87,0
2512210,MASSACHUSETTS,222,96,1
2512240,MASSACHUSETTS,154,72,0
2512270,MASSACHUSETTS,346,98,1
2512390,MASSACHUSETTS,86,87,0
2512420,MASSACHUSETTS,82,95,1
2512510,MASSACHUSETTS,321,80,0
2512600,MASSACHUSETTS,236,98,1
2512630,MASSACHUSETTS,491,84,0
2512660,MASSACHUSETTS,403,99,1
2512750,MASSACHUSETTS,175,95,1
2512780,MASSACHUSETTS,117,82,0
2512810,MASSACHUSETTS,224,96,1
2512840,MASSACHUSETTS,534,85,0
2512930,MASSACHUSETTS,309,93,1
2513050,MASSACHUSETTS,233,91,1
2513080,MASSACHUSETTS,92,72,0
2513110,MASSACHUSETTS,251,98,1
2513170,MASSACHUSETTS,130,82,0
2513200,MASSACHUSETTS,326,85,0
2513230,MASSACHUSETTS,1780,72,0
2600005,MICHIGAN,516,41,0
2600006,MICHIGAN,40,84.5,0
2600007,MICHIGAN,57,90,1
2600012,MICHIGAN,53,74.5,0
2600013,MICHIGAN,260,85,0
2600014,MICHIGAN,24,69.5,0
2600015,MICHIGAN,1057,71,0
2600016,MICHIGAN,285,91,1
2600017,MICHIGAN,94,87,0
2600018,MICHIGAN,65,87,0
2600019,MICHIGAN,27,80,0
2601890,MICHIGAN,44,90,1
2601920,MICHIGAN,66,92,1
2601950,MICHIGAN,293,67,0
2601980,MICHIGAN,251,80,0
2602010,MICHIGAN,28,69.5,0
2602040,MICHIGAN,13,50,0
2602070,MICHIGAN,89,72,0
2602160,MICHIGAN,68,87,0
2602190,MICHIGAN,157,92,1
2602220,MICHIGAN,257,65,0
2602520,MICHIGAN,374,83,0
2602550,MICHIGAN,179,82,0
2602640,MICHIGAN,195,72,0
2602670,MICHIGAN,150,92,1
2602730,MICHIGAN,396,69,0
2602790,MICHIGAN,469,87,0
2602820,MICHIGAN,1346,87,0
2603060,MICHIGAN,29,80,0
2603240,MICHIGAN,156,87,0
2603480,MICHIGAN,29,69.5,0
2603510,MICHIGAN,44,84.5,0
2603540,MICHIGAN,70,72,0
2603570,MICHIGAN,28,80,0
2603600,MICHIGAN,36,74.5,0
2603690,MICHIGAN,322,86,0
2603810,MICHIGAN,44,54.5,0
2603870,MICHIGAN,130,52,0
2603900,MICHIGAN,230,83,0
2603990,MICHIGAN,46,84.5,0
2604020,MICHIGAN,49,90,1
2604170,MICHIGAN,85,77,0
2604260,MICHIGAN,742,76,0
2604290,MICHIGAN,62,77,0
2604320,MICHIGAN,21,80,0
2604350,MICHIGAN,12,50,0
2604440,MICHIGAN,101,72,0
2604470,MICHIGAN,380,89,0
2604500,MICHIGAN,176,47,0
2604530,MICHIGAN,182,82,0
2604620,MICHIGAN,47,90,1
2604650,MICHIGAN,40,74.5,0
2604740,MICHIGAN,354,44,0
2604800,MICHIGAN,90,82,0
2604830,MICHIGAN,195,77,0
2604950,MICHIGAN,139,72,0
2605010,MICHIGAN,404,72,0
2605430,MICHIGAN,258,61,0
2605690,MICHIGAN,21,80,0
2605780,MICHIGAN,203,78,0
2605820,MICHIGAN,162,82,0
2605850,MICHIGAN,613,96,1
2606000,MICHIGAN,86,92,1
2606090,MICHIGAN,750,97,1
2606270,MICHIGAN,81,72,0
2606500,MICHIGAN,100,77,0
2606510,MICHIGAN,18,80,0
2606570,MICHIGAN,323,89,0
2606600,MICHIGAN,107,72,0
2606630,MICHIGAN,67,82,0
2606720,MICHIGAN,135,95,1
2606780,MICHIGAN,117,72,0
2606840,MICHIGAN,84,95,1
2606870,MICHIGAN,580,85,0
2606900,MICHIGAN,35,84.5,0
2606930,MICHIGAN,53,90,1
2606960,MICHIGAN,81,95,1
2606990,MICHIGAN,148,77,0
2607040,MICHIGAN,73,82,0
2607080,MICHIGAN,124,87,0
2607140,MICHIGAN,91,87,0
2607170,MICHIGAN,21,80,0
2607230,MICHIGAN,72,47,0
2607320,MICHIGAN,149,92,1
2607410,MICHIGAN,27,80,0
2607470,MICHIGAN,6,50,0
2607530,MICHIGAN,86,82,0
2607560,MICHIGAN,238,94,1
2607590,MICHIGAN,263,76,0
2607620,MICHIGAN,307,95,1
2607690,MICHIGAN,118,87,0
2607710,MICHIGAN,41,74.5,0
2607800,MICHIGAN,123,82,0
2607890,MICHIGAN,347,82,0
2608010,MICHIGAN,16,80,0
2608040,MICHIGAN,137,82,0
2608070,MICHIGAN,208,59,0
2608130,MICHIGAN,80,92,1
2608160,MICHIGAN,78,57,0
2608280,MICHIGAN,22,80,0
2608400,MICHIGAN,112,87,0
2608430,MICHIGAN,156,62,0
2608520,MICHIGAN,273,82,0
2608580,MICHIGAN,240,73,0
2608610,MICHIGAN,29,80,0
2608640,MICHIGAN,124,87,0
2608670,MICHIGAN,97,77,0
2608730,MICHIGAN,123,82,0
2608770,MICHIGAN,219,81,0
2608880,MICHIGAN,17,80,0
2608910,MICHIGAN,154,87,0
2608940,MICHIGAN,250,85,0
2609150,MICHIGAN,125,82,0
2609560,MICHIGAN,158,72,0
2609570,MICHIGAN,1233,87,0
2609750,MICHIGAN,150,77,0
2609840,MICHIGAN,170,87,0
2609900,MICHIGAN,696,86,0
2609930,MICHIGAN,135,92,1
2610020,MICHIGAN,83,72,0
2610050,MICHIGAN,106,92,1
2610080,MICHIGAN,980,18,0
2610110,MICHIGAN,335,59,0
2610140,MICHIGAN,308,65,0
2610200,MICHIGAN,62,87,0
2610380,MICHIGAN,193,62,0
2610410,MICHIGAN,34,90,1
2610560,MICHIGAN,34,74.5,0
2610590,MICHIGAN,243,54,0
2610620,MICHIGAN,181,67,0
2610650,MICHIGAN,64,87,0
2610750,MICHIGAN,116,72,0
2610830,MICHIGAN,188,95,1
2610860,MICHIGAN,201,87,0
2610980,MICHIGAN,43,64.5,0
2611030,MICHIGAN,164,72,0
2611140,MICHIGAN,119,92,1
2611190,MICHIGAN,53,84.5,0
2611400,MICHIGAN,79,87,0
2611430,MICHIGAN,393,90,1
2611550,MICHIGAN,214,96,1
2611600,MICHIGAN,1397,83,0
2611610,MICHIGAN,193,77,0
2611640,MICHIGAN,457,37,0
2611670,MICHIGAN,68,95,1
2611700,MICHIGAN,55,84.5,0
2611910,MICHIGAN,141,67,0
2611970,MICHIGAN,18,80,0
2612000,MICHIGAN,5877,65,0
2612030,MICHIGAN,320,93,1
2612150,MICHIGAN,159,62,0
2612240,MICHIGAN,70,82,0
2612300,MICHIGAN,141,82,0
2612330,MICHIGAN,124,72,0
2612420,MICHIGAN,468,88,0
2612450,MICHIGAN,346,69,0
2612480,MICHIGAN,239,91,1
2612540,MICHIGAN,83,82,0
2612560,MICHIGAN,97,82,0
2612600,MICHIGAN,277,88,0
2612690,MICHIGAN,255,76,0
2612810,MICHIGAN,63,82,0
2612930,MICHIGAN,142,57,0
2612960,MICHIGAN,63,82,0
2612990,MICHIGAN,181,95,1
2613050,MICHIGAN,123,87,0
2613090,MICHIGAN,99,92,1
2613110,MICHIGAN,17,80,0
2613500,MICHIGAN,224,84,0
2613530,MICHIGAN,131,92,1
2613560,MICHIGAN,97,67,0
2614070,MICHIGAN,1000,88,0
2614100,MICHIGAN,96,77,0
2614230,MICHIGAN,139,67,0
2614250,MICHIGAN,298,87,0
2614280,MICHIGAN,666,50,0
2614460,MICHIGAN,274,78,0
2614520,MICHIGAN,870,47,0
2614550,MICHIGAN,366,80,0
2614570,MICHIGAN,54,84.5,0
2614610,MICHIGAN,782,94,1
2614690,MICHIGAN,76,82,0
2614700,MICHIGAN,36,84.5,0
2614730,MICHIGAN,238,82,0
2614760,MICHIGAN,131,95,1
2614790,MICHIGAN,36,90,1
2614820,MICHIGAN,391,85,0
2615060,MICHIGAN,116,92,1
2615150,MICHIGAN,210,73,0
2615390,MICHIGAN,271,77,0
2615420,MICHIGAN,154,47,0
2615450,MICHIGAN,81,87,0
2615480,MICHIGAN,20,NA,1
2615540,MICHIGAN,574,66,0
2615600,MICHIGAN,26,80,0
2615730,MICHIGAN,261,82,0
2615750,MICHIGAN,67,77,0
2615830,MICHIGAN,117,82,0
2615870,MICHIGAN,295,86,0
2615970,MICHIGAN,153,87,0
2615990,MICHIGAN,134,82,0
2616020,MICHIGAN,71,87,0
2616050,MICHIGAN,55,84.5,0
2616080,MICHIGAN,124,67,0
2616110,MICHIGAN,201,58,0
2616320,MICHIGAN,187,95,1
2616350,MICHIGAN,635,88,0
2616380,MICHIGAN,497,88,0
2616410,MICHIGAN,433,83,0
2616440,MICHIGAN,1102,45,0
2616470,MICHIGAN,448,93,1
2616500,MICHIGAN,169,77,0
2616830,MICHIGAN,95,92,1
2617160,MICHIGAN,278,91,1
2617220,MICHIGAN,167,95,1
2617250,MICHIGAN,255,90,1
2617370,MICHIGAN,48,64.5,0
2617400,MICHIGAN,208,93,1
2617520,MICHIGAN,219,56,0
2617550,MICHIGAN,58,74.5,0
2617640,MICHIGAN,111,92,1
2617700,MICHIGAN,65,95,1
2617730,MICHIGAN,190,92,1
2617760,MICHIGAN,133,92,1
2617820,MICHIGAN,139,72,0
2617860,MICHIGAN,86,92,1
2617880,MICHIGAN,137,52,0
2617910,MICHIGAN,468,89,0
2617940,MICHIGAN,215,98,1
2617970,MICHIGAN,234,77,0
2618030,MICHIGAN,908,20,0
2618180,MICHIGAN,109,82,0
2618270,MICHIGAN,97,67,0
2618330,MICHIGAN,175,47,0
2618360,MICHIGAN,37,74.5,0
2618390,MICHIGAN,169,57,0
2618420,MICHIGAN,325,69,0
2618450,MICHIGAN,313,82,0
2618480,MICHIGAN,487,79,0
2618510,MICHIGAN,87,82,0
2618540,MICHIGAN,75,92,1
2618570,MICHIGAN,120,92,1
2618600,MICHIGAN,183,62,0
2618720,MICHIGAN,619,86,0
2618810,MICHIGAN,73,77,0
2618840,MICHIGAN,390,92,1
2618930,MICHIGAN,196,87,0
2618990,MICHIGAN,806,84,0
2619050,MICHIGAN,128,95,1
2619100,MICHIGAN,181,82,0
2619140,MICHIGAN,384,69,0
2619170,MICHIGAN,66,87,0
2619250,MICHIGAN,253,78,0
2619410,MICHIGAN,132,67,0
2619470,MICHIGAN,94,67,0
2619530,MICHIGAN,61,87,0
2619580,MICHIGAN,99,92,1
2619620,MICHIGAN,492,67,0
2619800,MICHIGAN,206,81,0
2619830,MICHIGAN,365,95,1
2619890,MICHIGAN,58,84.5,0
2619920,MICHIGAN,119,77,0
2619950,MICHIGAN,728,69,0
2620010,MICHIGAN,48,84.5,0
2620050,MICHIGAN,142,72,0
2620070,MICHIGAN,266,84,0
2620160,MICHIGAN,215,49,0
2620280,MICHIGAN,264,87,0
2620310,MICHIGAN,115,87,0
2620340,MICHIGAN,764,74,0
2620380,MICHIGAN,114,92,1
2620400,MICHIGAN,52,90,1
2620550,MICHIGAN,100,92,1
2620610,MICHIGAN,92,77,0
2620670,MICHIGAN,118,87,0
2620700,MICHIGAN,28,80,0
2620730,MICHIGAN,626,91,1
2620820,MICHIGAN,217,94,1
2620850,MICHIGAN,342,92,1
2620880,MICHIGAN,304,88,0
2620910,MICHIGAN,120,77,0
2620940,MICHIGAN,179,67,0
2620980,MICHIGAN,155,95,1
2621120,MICHIGAN,192,82,0
2621150,MICHIGAN,995,52,0
2621180,MICHIGAN,582,85,0
2621210,MICHIGAN,54,84.5,0
